id	gen	cc	fam	dam	sire	dam.age	sire.age	wean.age	mf.ratio	dob	cage	sex	batch	cpp.date	ppi.date	glu.date	rip.date	cpp.mo	ppi.mo	glu.mo	rip.mo	cpp.age	cpp.box	d1.weight	d1.fb	d2.weight	d2.fb	d3.weight	d3.fb	d4.weight	d4.fb	d5.weight	d5.fb	d8.weight	d8.fb	cpp.diff1	cpp.diff2	cpp.diff3	cpp.diff4	cpp.diff5	cpp.diff6	cpp.diff	cpp1.1	cpp1.2	cpp1.3	cpp1.4	cpp1.5	cpp1.6	cpp1.t	cpp8.1	cpp8.2	cpp8.3	cpp8.4	cpp8.5	cpp8.6	cpp8.t	sc1.1	sc1.2	sc1.3	sc1.4	sc1.5	sc1.6	sc1.t	sc8.1	sc8.2	sc8.3	sc8.4	sc8.5	sc8.6	sc8.t	sens1	sens2	sens3	sens4	sens5	sens6	sens	act1.1	act1.2	act1.3	act1.4	act1.5	act1.6	act1.t	act2.1	act2.2	act2.3	act2.4	act2.5	act2.6	act2.t	act3.1	act3.2	act3.3	act3.4	act3.5	act3.6	act3.t	act4.1	act4.2	act4.3	act4.4	act4.5	act4.6	act4.t	act5.1	act5.2	act5.3	act5.4	act5.5	act5.6	act5.t	act8.1	act8.2	act8.3	act8.4	act8.5	act8.6	act8.t	glucose	tail	comerr1	comerr2	comerr3	comerr4	comerr5	comerr8	rm.act4	glu.age	glu.weight	rip.age	rip.weight	wild	brain	ppi.weight	ppi.age	ppi.box	ppi6	ppi12	avg.ppi	startle	habituation	sum.nostim	ppi3.logit	ppi6.logit	ppi12.logit	coat	deaf	is.gen50	is.gen51	is.gen52	is.gen53	is.gen54	is.gen55	is.gen56	is.coatA	is.coatB	is.coatW	is.batch1	is.batch2	is.batch3	is.batch4	is.batch5	is.batch6	is.batch7	is.batch8	is.batch9	is.batch10	is.batch11	is.batch12	is.batch13	is.batch14	is.batch15	is.batch16	is.batch17	is.batch18	is.batch19	is.batch20	is.batch21	is.batch22	is.cpp.box1	is.cpp.box2	is.cpp.box3	is.cpp.box4	is.cpp.box5	is.cpp.box6	is.cpp.box7	is.cpp.box8	is.cpp.box9	is.cpp.box10	is.cpp.box11	is.cpp.box12	is.ppi.box1	is.ppi.box2	is.ppi.box3	is.ppi.box4	is.ppi.box5	avg.nostim	diff.start.nostim
50374	52	WRL	BrF51-89	49273	48499	83	148	20	NA	3/2/2013	TestF52-40	M	9	4/29/2013	5/13/2013	5/20/2013	5/28/2013	Apr	May	May	May	58	12	27.4	6	28	0	27.8	7	28.5	2	27.8	7	25.8	3	13.5	113.2	4.9	NA	76.7	35.3	0.217555556	153.8	120.9	212.3	97.1	146.5	157.1	887.7	167.3	234.1	217.2	245.1	223.2	192.4	1279.3	44	15	12	19	13	22	125	38	16	19	27	35	11	146	15	8	55	159	141	201	579	1911	983	917	981	1026	1040	6858	238	298	276	238	102	143	1295	245	159	152	75	121	96	848	253	306	331	397	243	344	1874	194	103	172	66	130	99	764	1979	1202	1152	1350	1388	799	7870	36	21	0	0	0	0	0	0	0	79	25.1	87	28.9	0	y	26	72	1	63.36853808	73.18608377	58.31017232	87.20833333	-31.16666667	45	-2.414271631	-2.195365495	-2.132381372	W	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	5.625	81.58333333
50375	52	BL	BrF51-89	49273	48499	83	148	20	NA	3/2/2013	TestF52-41	F	9	4/29/2013	5/13/2013	5/20/2013	5/28/2013	Apr	May	May	May	58	11	19.1	2	18.4	0	18	3	18.6	1	18.5	2	19.8	4	25.6	-13.7	33.1	-65.7	-17.7	60.9	0.0125	152.4	203.4	158.2	175.9	159.7	153	1002.6	178	189.7	191.3	110.2	142	213.9	1025.1	22	17	35	13	35	25	147	54	34	20	20	39	26	193	-79	55	-31	2	91	139	177	1103	940	918	712	1273	1035	5981	553	439	439	469	351	275	2526	437	309	247	308	216	275	1792	474	494	408	471	442	414	2703	267	270	191	253	271	190	1442	1947	1381	1094	957	1090	1259	7728	32	10	0	0	0	0	0	0	0	79	20.3	87	21.7	0	n	20.5	72	1	51.63349131	69.43549236	52.39424258	33.375	-19	44	-2.440756245	-2.284820285	-2.155392417	B	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	5.5	27.875
50377	52	WR	BrF51-34	48442	49096	148	124	21	NA	3/1/2013	TestF52-41	F	9	4/29/2013	5/13/2013	5/20/2013	5/28/2013	Apr	May	May	May	59	12	19.4	5	20.1	0	20	3	21	1	20.8	3	21.8	5	37.9	29.2	-6.7	56	51	72.2	0.133111111	142.6	187.5	227.1	144.2	169.2	115.1	985.7	180.5	216.7	220.4	200.2	220.2	187.3	1225.3	24	25	16	24	38	52	179	44	35	29	47	50	39	244	106	-119	-162	-80	-54	-42	-351	2269	2130	1047	1600	1857	1845	10748	448	485	460	348	278	251	2270	507	345	176	265	200	219	1712	554	366	298	268	224	209	1919	386	266	236	291	231	123	1533	2313	1822	1460	1871	2382	1528	11376	81	10	0	0	0	0	0	0	0	80	23	88	24.6	0	y	23.4	73	2	20.78927797	40.5094515	26.00082636	75.95833333	1.333333333	32	-2.776459988	-2.681256787	-2.390680761	W	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	4	71.95833333
50382	52	AGR	BrF51-28	48393	49292	174	83	20	0.571428571	3/5/2013	TestF52-42	M	9	4/29/2013	5/13/2013	5/20/2013	5/28/2013	Apr	May	May	May	55	3	30	5	31.5	0	31.2	7	32	1	31.8	7	32.3	8	27.6	17.9	55	10	44.7	4.8	0.088888889	150	138.8	116.9	113.8	122.1	160.4	802	177.6	156.7	171.9	123.8	166.8	165.2	962	18	19	15	11	15	18	96	29	15	17	16	15	12	104	147	107	89	54	-104	-94	199	989	1011	891	693	786	786	5156	358	392	320	259	328	316	1973	394	199	170	184	92	151	1190	505	499	409	313	224	222	2172	287	190	137	174	98	124	1010	1667	1179	1079	1134	849	1007	6915	155	19	0	0	0	0	0	0	0	76	34.2	84	35.2	0	n	32.2	69	1	78.00762195	80.72865854	77.86966463	35.5	-10.33333333	49	-2.122412513	-2.10446185	-2.089452035	A	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6.125	29.375
50383	52	AGR	BrF51-28	48393	49292	174	83	20	0.571428571	3/5/2013	TestF52-43	F	9	4/29/2013	5/13/2013	5/20/2013	5/28/2013	Apr	May	May	May	55	1	23.3	0	23.7	1	23.7	4	23.9	2	24.2	5	24.3	7	94.2	12.1	68.7	62.9	45.5	6.4	0.161	136.8	161.1	134.1	159.7	122.3	138.7	852.7	231	173.2	202.8	222.6	167.8	145.1	1142.5	24	24	25	18	21	21	133	22	30	11	23	19	16	121	36	17	-67	-124	-225	-163	-526	1917	1709	1894	1519	1375	1561	9975	469	455	418	431	549	419	2741	348	200	195	154	228	193	1318	505	472	351	307	324	256	2215	213	111	196	212	164	97	993	1524	1710	921	1186	1004	918	7263	63	12	0	0	0	0	0	0	0	76	25.8	84	26.2	0	y	25.4	69	1	55.41634836	79.61123843	59.93888464	45.58333333	0.666666667	47	-2.346878449	-2.253948701	-2.095554312	A	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5.875	39.70833333
50385	52	BR	BrF51-73	49241	48418	85	175	21	0.666666667	3/4/2013	TestF52-43	F	9	4/29/2013	5/13/2013	5/20/2013	5/28/2013	Apr	May	May	May	56	2	27.5	0	27.5	0	27.4	4	27.3	2	26.9	4	28.1	5	54.4	-27.2	56	38.9	26.6	8.9	0.087555556	131.3	208.3	149.2	150.8	169.5	159.2	968.3	185.7	181.1	205.2	189.7	196.1	168.1	1125.9	26	23	31	33	23	23	159	41	31	33	37	33	30	205	-116	144	94	128	210	161	621	1759	1834	1846	1903	2045	1919	11306	634	543	509	426	506	413	3031	317	181	250	235	271	185	1439	518	687	603	554	716	574	3652	327	344	271	389	380	176	1887	3137	2776	2107	2429	2150	1913	14512	87	16	0	0	0	0	0	0	0	77	29.5	85	29.4	0	n	28.6	70	2	57.90111643	65.65887982	53.44091065	86.125	-31	31	-2.432992651	-2.234791141	-2.179845599	B	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3.875	82.25
50386	52	BR	BrF51-73	49241	48418	85	175	21	0.666666667	3/4/2013	TestF52-42	M	9	4/29/2013	5/13/2013	5/20/2013	5/28/2013	Apr	May	May	May	56	4	28.4	8	29.3	0	28.7	5	28.4	1	27.5	10	27	4	1.7	-25.8	-36.2	-48.2	41.3	0.9	-0.036833333	144.7	140.6	171.4	184	100.7	177.4	918.8	146.4	114.8	135.2	135.8	142	178.3	852.5	19	29	22	28	17	19	134	42	41	29	26	29	33	200	65	181	126	82	108	120	682	2263	1939	1818	1646	1553	1452	10671	335	294	234	223	233	189	1508	202	214	177	192	160	157	1102	400	475	360	305	341	309	2190	317	265	203	200	234	217	1436	1787	1524	1538	1219	1382	1313	8763	97	17	0	0	0	0	0	0	0	77	29.3	85	31.3	0	y	27.9	70	2	71.87341754	81.50227734	70.7731797	51.91666667	-5	32	-2.226994071	-2.14029901	-2.085276154	B	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	4	47.91666667
50390	52	WR	BrF51-82	49421	49268	73	85	21	0.4	3/4/2013	TestF52-42	M	9	4/29/2013	5/13/2013	5/20/2013	5/28/2013	Apr	May	May	May	56	5	30.1	7	31.3	0	31.2	7	31.8	1	31.1	4	30.6	4	45.7	41.5	49.5	4.4	55.7	21.3	0.121166667	121.8	143.5	130.8	153.8	137.2	145.9	833	167.5	185	180.3	158.2	192.9	167.2	1051.1	28	39	26	27	25	21	166	44	33	40	31	25	31	204	28	219	159	161	193	225	985	1760	1788	1649	1418	1312	1164	9091	513	417	447	452	399	357	2585	377	231	230	215	280	214	1547	541	636	606	613	592	582	3570	361	371	284	266	241	254	1777	2798	2345	2262	1732	1446	1817	12400	85	18	0	0	0	0	0	0	0	77	31.6	85	32.3	0	n	30.5	70	3	48.3992741	53.23849661	41.471394	111.0833333	-32.5	36	-2.641524408	-2.313054095	-2.271455922	W	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	4.5	106.5833333
50391	52	WR	BrF51-82	49421	49268	73	85	21	0.4	3/4/2013	TestF52-43	F	9	4/29/2013	5/13/2013	5/20/2013	5/28/2013	Apr	May	May	May	56	3	19.9	0	20.8	2	21.4	7	21.5	1	20.9	3	21	5	33.4	9.6	36	36.7	44.3	24.3	0.102388889	143.5	149	134.4	149.6	143.5	120.7	840.7	176.9	158.6	170.4	186.3	187.8	145	1025	40	34	42	42	21	28	207	67	54	NA	53	54	NA	NA	228	130	-87	-84	-25	85	247	1867	1567	1671	1561	1082	1098	8846	219	237	314	328	303	204	1605	314	203	195	213	183	149	1257	447	367	227	244	278	289	1852	287	201	186	237	277	165	1353	1828	1743	2029	1500	1355	1456	9911	99	12	0	0	0	0	0	0	0	77	21.6	85	22.7	1	n	21.1	70	3	25.69770361	52.17248763	34.45026951	78.83333333	12	24	-2.592682034	-2.588988211	-2.280286702	W	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	75.83333333
50396	52	BL	BrF51-95	49445	49252	63	86	21	0.214285714	3/5/2013	TestF52-42	M	9	4/29/2013	5/13/2013	5/20/2013	5/28/2013	Apr	May	May	May	55	6	33.6	6	35.1	0	35.4	8	35.6	1	35.8	5	37	5	-4.3	27	-18.6	-10.6	-2.6	-35.3	-0.024666667	147.9	119.6	149.7	160	152.3	126.3	855.8	143.6	146.6	131.1	149.4	149.7	91	811.4	25	23	24	21	19	22	134	29	28	20	16	16	13	122	134	88	-49	-6	25	-41	151	1914	1390	1411	1342	999	1189	8245	255	264	256	150	136	130	1191	278	100	107	115	108	112	820	389	352	207	144	161	89	1342	191	147	88	125	188	76	815	1720	1362	1158	858	892	512	6502	93	22	0	0	0	0	0	0	0	76	38.9	84	40.3	0	n	37.3	69	4	79.88455988	74.16450216	75.94805195	28.75	-14.33333333	26	-2.128755747	-2.094053879	-2.126570987	B	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3.25	25.5
50397	52	WL	BrF51-95	49445	49252	63	86	21	0.214285714	3/5/2013	TestF52-43	F	9	4/29/2013	5/13/2013	5/20/2013	5/28/2013	Apr	May	May	May	55	4	20.8	5	21.4	1	21.5	3	21.7	0	21.4	4	21.6	5	70.6	-11.9	-54.3	-37.7	-57.6	4.2	-0.048166667	105.8	148.2	215.6	188.7	204.7	152.2	1015.2	176.4	136.3	161.3	151	147.1	156.4	928.5	11	13	27	15	28	20	114	39	29	30	30	25	13	166	-105	0	-54	-123	-103	-63	-448	2011	2156	2326	1900	2039	1865	12297	567	403	374	419	529	365	2657	265	231	194	315	274	174	1453	462	403	320	296	426	302	2209	302	262	238	227	276	112	1417	2829	2420	2446	2126	1600	1404	12825	71	11	0	0	0	0	0	0	0	76	22.3	84	23	0	n	22.3	69	4	87.62778521	90.60986299	85.73626424	61.95833333	12.33333333	24	-2.09908828	-2.053535767	-2.038871453	W	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	58.95833333
50404	52	WR	BrF51-71	49061	49022	144	150	21	0.166666667	3/5/2013	TestF52-44	M	9	4/29/2013	5/13/2013	5/20/2013	5/28/2013	Apr	May	May	May	55	7	27.7	3	28	2	27.2	4	26.8	1	26.7	4	26.4	4	98.5	31.9	90.8	94.5	32.7	75.4	0.235444444	130.1	130	141.6	137.2	121.2	125.5	785.6	228.6	161.9	232.4	231.7	153.9	200.9	1209.4	25	33	25	23	21	24	151	29	30	39	45	22	15	180	15	-74	-13	41	296	192	457	1091	868	758	679	493	577	4466	368	339	332	234	303	276	1852	272	308	246	244	174	90	1334	383	265	319	275	599	468	2309	300	118	172	143	144	78	955	1016	941	907	996	747	581	5188	92	13	0	0	0	0	0	0	0	76	28.7	84	30.7	5	n	26.9	69	1	75.56547619	78.51190476	74.55357143	36.95833333	8.5	51	-2.154462242	-2.118382347	-2.101641302	W	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	6.375	30.58333333
50405	52	AGR	BrF51-71	49061	49022	144	150	21	0.166666667	3/5/2013	TestF52-45	F	9	4/29/2013	5/13/2013	5/20/2013	5/28/2013	Apr	May	May	May	55	5	17.7	0	18.5	2	18.5	6	18	0	18.1	4	18.8	5	43.5	78.5	44.5	-32.4	-22.2	50.6	0.090277778	152.2	146.9	146.5	157	136.6	122.9	862.1	195.7	225.4	191	124.6	114.4	173.5	1024.6	24	25	32	26	18	26	151	32	23	21	26	23	15	140	73	117	-25	-26	16	127	282	1730	1753	1579	1323	1565	1427	9377	441	387	398	454	449	372	2501	396	203	161	221	226	205	1412	514	504	373	428	465	499	2783	290	165	237	190	157	145	1184	1911	1379	1277	1333	1206	936	8042	47	9	0	0	0	0	0	0	0	76	21.3	84	23	0	y	19.4	69	1	78.48974837	87.72460391	78.78378378	47.04166667	-8.833333333	48	-2.150996077	-2.101764849	-2.053051944	A	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	6	41.04166667
50406	52	BR	BrF51-78	49043	48392	149	174	21	0.461538462	3/5/2013	TestF52-44	M	9	4/29/2013	5/13/2013	5/20/2013	5/28/2013	Apr	May	May	May	55	8	24.7	8	25.3	0	25.4	7	25.6	0	25.6	5	26.2	5	10.1	1.8	35.7	90.6	39	-33	0.080111111	155.3	161.6	169.7	111	132.3	210.4	940.3	165.4	163.4	205.4	201.6	171.3	177.4	1084.5	22	18	20	25	23	21	129	26	22	40	39	28	43	198	94	82	80	90	69	84	499	1371	1172	1072	1067	1000	960	6642	400	333	227	242	243	166	1611	255	191	190	248	170	178	1232	494	415	307	332	312	250	2110	219	209	211	170	166	115	1090	1515	1308	1364	1518	1313	1461	8479	78	13	0	0	0	0	0	0	0	76	29.2	84	29.6	0	n	27.1	69	2	46.43899579	61.76215089	43.83855275	114.9166667	-48.33333333	31	-2.63135996	-2.331095663	-2.206586974	B	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	3.875	111.0416667
50407	52	WR	BrF51-78	49043	48392	149	174	21	0.461538462	3/5/2013	TestF52-45	F	9	4/29/2013	5/13/2013	5/20/2013	5/28/2013	Apr	May	May	May	55	6	18.3	1	18.8	2	19.2	2	19.4	1	19.7	3	20.5	4	-4.9	-42.5	22.8	3.1	6.4	-7.5	-0.012555556	135.9	153.3	116.6	131.2	126.7	150	813.7	131	110.8	139.4	134.3	133.1	142.5	791.1	20	28	20	31	30	30	159	35	41	28	20	21	26	171	119	158	170	195	259	181	1082	1426	1632	1196	1347	1301	1420	8322	384	418	331	391	378	349	2251	399	262	300	307	184	192	1644	503	576	501	586	637	530	3333	282	349	270	240	214	173	1528	1749	1979	1485	1279	1102	1209	8803	108	8	0	0	0	0	0	0	0	76	21.9	84	21.9	0	n	20.5	69	2	69.52643172	75.1839207	58.74265786	41.75	-16.83333333	32	-2.500075615	-2.154820019	-2.120597498	W	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	4	37.75
50411	52	AGL	BrF51-93	49407	49042	85	150	21	0.454545455	3/6/2013	TestF52-45	F	9	4/29/2013	5/13/2013	5/20/2013	5/28/2013	Apr	May	May	May	54	7	20	0	20	0	20.7	2	21.1	0	21.2	3	22.4	2	26.6	-30	-54.3	-75.1	-45.8	38.9	-0.077611111	170.6	211.6	218.2	189.1	183.3	136.8	1109.6	197.2	181.6	163.9	114	137.5	175.7	969.9	17	30	38	36	34	39	194	43	37	35	18	36	24	193	205	181	198	242	178	134	1138	1117	1202	1154	1226	1096	1244	7039	61	3	3	0	13	19	99	371	278	356	324	322	319	1970	266	184	201	242	191	153	1237	363	203	121	237	168	139	1231	1373	1165	921	622	1108	844	6033	65	15	0	0	0	0	0	0	0	75	23.6	83	24.9	0	n	23	68	3	19.67978437	18.05175202	15.77753819	85.75	36.16666667	30	-3.017262825	-2.70512414	-2.742695955	A	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	3.75	82
50412	52	AGL	BrF51-93	49407	49042	85	150	21	0.454545455	3/6/2013	TestF52-44	M	9	4/29/2013	5/13/2013	5/20/2013	5/28/2013	Apr	May	May	May	54	9	28.5	3	28.9	1	28.9	5	30	0	30.2	7	31.5	6	-15.2	21.8	42.2	-31.9	13.7	-0.1	0.016944444	155.8	127.7	103.1	152.1	133.4	131.2	803.3	140.6	149.5	145.3	120.2	147.1	131.1	833.8	25	25	13	32	24	30	149	27	33	31	26	36	22	175	174	37	28	138	156	85	618	1561	1634	1406	1824	1137	1801	9363	343	387	421	315	246	340	2052	401	246	207	230	161	164	1409	517	424	449	453	402	425	2670	294	180	178	255	161	162	1230	1957	2040	1630	1364	1551	1000	9542	136	20	0	0	0	0	0	0	0	75	33.3	83	35	0	n	31.6	68	3	56.22035745	67.58892764	49.80448997	96.375	-15.66666667	31	-2.590575645	-2.247657889	-2.167179129	A	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3.875	92.5
50417	52	AGRL	BrF51-94	49413	48340	82	176	21	0.454545455	3/6/2013	TestF52-45	F	9	4/29/2013	5/13/2013	5/20/2013	5/28/2013	Apr	May	May	May	54	8	22.8	1	23.2	1	23.3	2	22.5	1	22.7	2	23.4	5	18.7	-61.2	50.4	-74.1	68.2	29.9	0.017722222	164.7	196.3	115.6	202.6	150.8	147.9	977.9	183.4	135.1	166	128.5	219	177.8	1009.8	17	34	33	23	27	30	164	38	34	36	31	32	29	200	-72	-56	3	6	4	256	141	1198	1435	1521	1116	1157	1250	7677	365	348	304	314	325	134	1790	224	192	202	223	272	251	1364	293	292	307	320	329	390	1931	195	229	230	230	209	172	1265	1598	1746	1564	1412	1533	1230	9083	90	18	0	0	0	0	0	0	0	75	25.2	83	25.8	0	n	24.1	68	4	84.97649974	86.46829409	79.5883658	84.95833333	5.166666667	22	-2.168920365	-2.06699491	-2.059371509	A	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2.75	82.20833333
50419	52	WR	BrF51-26	48343	49280	177	90	22	NA	3/10/2013	TestF52-47	F	9	4/29/2013	5/13/2013	5/20/2013	5/28/2013	Apr	May	May	May	50	9	18.8	4	18.6	0	17.9	2	17.9	1	17.5	5	18.2	4	39	49.3	129.5	0.5	40.2	38.7	0.165111111	151.1	154.4	92.5	104.8	116.8	127.8	747.4	190.1	203.7	222	105.3	157	166.5	1044.6	27	22	26	27	19	29	150	36	33	36	38	31	23	197	0	207	365	407	208	417	1604	3332	2540	2224	1976	1622	1994	13688	629	508	467	423	541	472	3040	465	354	404	379	368	318	2288	629	715	832	830	749	889	4644	453	NA	409	NA	NA	344	2737	3254	2444	2521	2278	1789	1419	13705	84	NA	0	0	0	0	0	0	0	71	21	79	20.5	0	n	20.2	64	1	50.09910486	72.2826087	44.46930946	51.625	-45.66666667	47	-2.957094424	-2.297988789	-2.137815588	W	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	5.875	45.75
50420	52	AGR	BrF51-94	49413	48340	82	176	21	0.454545455	3/6/2013	TestF52-44	M	9	4/29/2013	5/13/2013	5/20/2013	5/28/2013	Apr	May	May	May	54	10	26.1	5	26.8	1	26.9	3	27.1	0	27.5	1	27.3	2	-4.4	57.5	60.4	99.5	80.4	NA	0.232833333	193.2	120.8	132	123.7	122	90.6	782.3	188.8	178.3	192.4	223.2	202.4	216.3	1201.4	21	24	25	23	26	21	140	43	32	26	27	30	17	175	-2	301	285	188	265	208	1245	1662	1625	1822	1631	1591	1759	10090	423	244	302	297	282	227	1775	362	290	224	239	307	178	1600	421	545	587	485	547	435	3020	318	314	221	246	187	267	1553	1744	1421	1224	1149	905	846	7289	95	19	0	0	0	0	0	0	0	75	26.6	83	28.1	2	y	26.8	68	4	73.25244618	73.90737117	69.13155034	45.91666667	12	21	-2.217528409	-2.131984845	-2.128090569	A	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2.625	43.29166667
50421	52	BR	BrF51-84	49239	49450	89	67	23	0.727272727	3/9/2013	TestF52-47	F	9	4/29/2013	5/13/2013	5/20/2013	5/28/2013	Apr	May	May	May	51	10	29	2	28.9	0	28.7	7	29.2	0	28.4	4	30	0	1.9	-113.8	-43.7	-3.6	-22.4	26.2	-0.086333333	139.9	185.8	151.2	144.4	124.2	175.4	920.9	141.8	72	107.5	140.8	101.8	201.6	765.5	27	29	25	28	22	23	154	50	24	34	34	31	41	214	170	408	225	216	345	187	1551	1998	2292	2104	1961	1894	1836	12085	413	443	499	497	431	447	2730	435	294	307	221	359	258	1874	583	851	724	713	776	634	4281	402	374	418	305	285	242	2026	2513	1836	2056	2042	1609	1860	11916	106	16	0	0	0	0	0	0	0	72	37	80	40.1	0	n	33.7	65	2	72.86231884	74.1884058	67.73913043	56.58333333	-24.33333333	27	-2.248075186	-2.134321057	-2.126429989	B	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	3.375	53.20833333
50429	52	WL	BrF51-66	48301	49454	182	NA	21	0.555555556	3/11/2013	TestF52-47	F	9	4/29/2013	5/13/2013	5/20/2013	5/28/2013	Apr	May	May	May	49	11	18.8	0	19.9	0	20.4	7	20.5	3	20.1	4	19.8	2	-63.5	5.8	-5.6	-40.7	7.4	-30.7	-0.070722222	169.6	165	150.4	172.7	134.5	166.1	958.3	106.1	170.8	144.8	132	141.9	135.4	831	27	33	37	30	35	27	189	37	28	26	29	21	17	158	50	43	-74	48	32	-27	72	1531	1379	1382	1266	1293	1049	7900	307	275	308	244	198	264	1596	342	234	220	260	148	141	1345	357	318	234	292	230	237	1668	189	166	228	259	174	124	1140	2430	1686	1745	1839	1609	1290	10599	61	12	0	0	0	0	0	0	0	70	20.9	78	20.7	6	y	20.5	63	3	22.63944826	34.16752218	25.86485562	76.125	-4.666666667	261	-2.68129199	-2.644149828	-2.464900098	W	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	32.625	43.5
