one	id	gen	cc	fam	dam	sire	dam.age	sire.age	wean.age	mf.ratio	dob	cage	sex	batch	cpp.date	ppi.date	glu.date	rip.date	cpp.mo	ppi.mo	glu.mo	rip.mo	cpp.age	cpp.box	d1.weight	d1.fb	d2.weight	d2.fb	d3.weight	d3.fb	d4.weight	d4.fb	d5.weight	d5.fb	d8.weight	d8.fb	comerr1	comerr2	comerr3	comerr4	comerr5	comerr8	rm.act4	glu.age	glu.weight	rip.age	rip.weight	brain	ppi.age	ppi.weight	ppi.box	deaf	is.gen50	is.gen51	is.gen52	is.gen53	is.gen54	is.gen55	is.gen56	is.coatA	is.coatB	is.coatW	is.batch1	is.batch2	is.batch3	is.batch4	is.batch5	is.batch6	is.batch7	is.batch8	is.batch9	is.batch10	is.batch11	is.batch12	is.batch13	is.batch14	is.batch15	is.batch16	is.batch17	is.batch18	is.batch19	is.batch20	is.batch21	is.batch22	is.cpp.box1	is.cpp.box2	is.cpp.box3	is.cpp.box4	is.cpp.box5	is.cpp.box6	is.cpp.box7	is.cpp.box8	is.cpp.box9	is.cpp.box10	is.cpp.box11	is.cpp.box12	is.ppi.box1	is.ppi.box2	is.ppi.box3	is.ppi.box4	is.ppi.box5
1	50778	53	WR	BrF52-8	49465	50236	114	85	19	0.4	4/26/2013	TestF53-14	0	10	6/17/2013	7/1/2013	7/8/2013	7/16/2013	Jun	Jul	Jul	Jul	52	4	23.9	3	25.5	3	25.3	3	25.5	0	25.3	5	25.5	3	0	0	0	0	0	0	0	73	27.6	81	30.6	y	66	27.7	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
1	50779	53	WL	BrF52-8	49465	50236	114	85	19	0.4	4/26/2013	TestF53-13	1	10	6/17/2013	7/1/2013	7/8/2013	7/16/2013	Jun	Jul	Jul	Jul	52	1	21.6	0	21.8	1	22.1	6	22.5	5	22.6	5	22.9	7	0	0	0	0	0	0	0	73	22.6	81	24.3	n	66	22.8	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1	50784	53	AGR	BrF52-9	49489	50142	113	113	20	0.466666667	4/26/2013	TestF53-14	0	10	6/17/2013	7/1/2013	7/8/2013	7/16/2013	Jun	Jul	Jul	Jul	52	5	26.8	6	27.4	0	28	10	28	0	28	6	28.1	5	0	0	0	0	0	0	0	73	29.6	81	31.2	n	66	29	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
1	50787	53	AGR	BrF52-9	49489	50142	113	113	20	0.466666667	4/26/2013	TestF53-13	1	10	6/17/2013	7/1/2013	7/8/2013	7/16/2013	Jun	Jul	Jul	Jul	52	2	18.9	1	18.8	2	18.8	3	19.2	1	19	4	19.1	3	0	0	0	0	0	0	0	73	20.6	81	21.6	y	66	20.4	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1	50788	53	BR	BrF52-25	50171	50104	86	113	19	0.7	4/26/2013	TestF53-14	0	10	6/17/2013	7/1/2013	7/8/2013	7/16/2013	Jun	Jul	Jul	Jul	52	6	28.1	15	28	0	27.8	6	28.3	1	29.3	7	28.7	8	0	0	0	0	0	0	0	73	29.9	81	32.8	n	66	30.8	4	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
1	50792	53	BR	BrF52-25	50171	50104	86	113	19	0.7	4/26/2013	TestF53-13	1	10	6/17/2013	7/1/2013	7/8/2013	7/16/2013	Jun	Jul	Jul	Jul	52	3	18.6	5	18.7	0	19	4	19.7	2	20.1	5	20.2	2	0	0	0	0	0	0	0	73	21	81	22	n	66	21.2	3	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	50793	53	WR	BrF52-32	50301	49496	63	115	20	0.444444444	4/26/2013	TestF53-15	1	10	6/17/2013	7/1/2013	7/8/2013	7/16/2013	Jun	Jul	Jul	Jul	52	7	18.7	6	19.4	1	20.6	3	19.2	0	19.6	5	21.6	5	0	0	0	0	0	0	0	73	22.8	81	22.7	y	66	22.2	4	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
1	50794	53	BR	BrF52-32	50301	49496	63	115	20	0.444444444	4/26/2013	TestF53-16	0	10	6/17/2013	7/1/2013	7/8/2013	7/16/2013	Jun	Jul	Jul	Jul	52	10	25.6	0	26.7	2	26.8	8	26.6	3	26.8	6	25.7	3	0	0	0	0	0	0	0	73	26.6	81	28.9	n	66	26.1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
1	50797	53	WL	BrF52-3	49429	50196	116	86	20	0.666666667	4/27/2013	TestF53-15	1	10	6/17/2013	7/1/2013	7/8/2013	7/16/2013	Jun	Jul	Jul	Jul	51	9	22.7	6	22.6	1	22.3	5	21.5	0	21.6	8	23	3	0	0	0	0	0	0	0	72	24.9	80	25.6	n	65	23.6	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
1	50798	53	AGR	BrF52-29	50233	50110	85	114	20	0.714285714	4/27/2013	TestF53-18	0	10	6/17/2013	7/1/2013	7/8/2013	7/16/2013	Jun	Jul	Jul	Jul	51	5	30.3	8	31.4	0	32.1	4	32.4	0	32.1	6	32.1	7	0	0	0	0	0	0	0	72	31.7	80	32.9	n	65	24.9	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
1	50799	53	WL	BrF52-20	50139	50222	115	86	20	0.75	4/27/2013	TestF53-17	1	10	6/17/2013	7/1/2013	7/8/2013	7/16/2013	Jun	Jul	Jul	Jul	51	1	18.7	3	18.6	1	18	2	18.3	2	18.2	5	18.7	3	0	0	0	0	0	0	0	72	19	80	19.4	n	65	23.4	3	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	51201	53	BR	BrF52-63	50413	49464	88	151	22	0.3	6/2/2013	TestF53-21	1	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	57	1	24.8	0	25.9	0	25.5	6	25.1	0	23.5	3	25.1	3	0	0	0	0	0	0	0	78	24.7	85	26.4	n	71	25	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1	51202	53	WR	BrF52-46	50179	50318	124	97	20	1	6/4/2013	TestF53-22	0	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	55	5	26.3	0	27.1	0	28.1	3	29.1	0	29.5	6	31	3	0	0	0	0	0	0	0	76	29.2	83	29.8	y	69	28.8	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
1	51204	53	AGR	BrF52-63	50413	49464	88	151	22	0.3	6/2/2013	TestF53-23	0	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	57	6	30.2	5	31.4	0	31.7	5	32.2	2	32.2	5	32.7	7	0	0	0	0	0	0	0	78	32.6	85	33.3	n	71	32.7	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
1	51205	53	AGL	BrF52-38	50101	50314	151	96	21	0.8	6/3/2013	TestF53-21	1	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	56	2	21.5	1	22.4	0	22.3	5	21.8	1	21.5	5	21.9	1	0	0	0	0	0	0	0	77	22.6	84	24.5	y	70	22.7	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1	51209	53	BL	BrF52-57	50291	50162	105	124	21	0.5	6/3/2013	TestF53-21	1	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	56	3	27.7	4	27.7	1	27.7	6	28.1	0	26.9	5	28.5	6	0	0	0	0	0	0	0	77	31.3	84	32.2	n	70	29.4	3	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	51210	53	BR	BrF52-38	50101	50314	151	96	21	0.8	6/3/2013	TestF53-24	0	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	56	7	28.7	6	29.1	0	29.3	10	30.1	0	29.6	6	31.4	9	0	0	0	0	0	0	0	77	32.1	84	33.5	n	70	32.1	3	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
1	51211	53	AGR	BrF52-60	50393	50138	92	153	21	0.692307692	6/4/2013	TestF53-21	1	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	55	4	17.9	6	17.6	2	17.2	5	17.4	1	17.1	4	17.7	6	0	0	0	0	0	0	0	76	17.4	83	18.7	n	69	18.2	4	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
1	51216	53	BL	BrF52-57	50291	50162	105	124	21	0.5	6/3/2013	TestF53-25	0	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	56	8	37.1	6	38.5	0	38.7	7	39.3	0	39.8	6	41.2	7	0	0	0	0	0	0	0	77	39	84	40.2	n	70	40	4	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
1	51219	53	BR	BrF52-62	50409	50144	91	152	21	0.5	6/4/2013	TestF53-23	1	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	55	9	25.8	4	26	0	25.6	3	25.7	1	25.8	5	26.5	5	0	0	0	0	0	0	0	76	25.9	83	26.5	n	69	27.1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
1	51220	53	AGR	BrF52-60	50393	50138	92	153	21	0.692307692	6/4/2013	TestF53-24	0	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	55	1	19.6	4	20.2	2	19.7	5	20.3	2	19.7	5	19.8	1	0	0	0	0	0	0	0	76	20.9	83	22.6	n	69	21.3	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1	51221	53	BL	BrF52-55	50271	50170	119	124	22	0.833333333	6/3/2013	TestF53-23	1	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	56	10	21.5	0	21.7	0	22.1	5	22	0	22.1	5	22.9	5	0	0	0	0	0	0	0	77	22.8	84	23.7	y	70	23.4	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
1	51223	53	AGR	BrF52-49	50183	50428	124	87	21	0.692307692	6/4/2013	TestF53-23	1	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	55	11	17	2	17	0	17.5	5	17.9	0	18.1	7	18.6	5	0	0	0	0	0	0	0	76	18.9	83	18.6	n	69	18.8	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
1	51224	53	WR	BrF52-62	50409	50144	91	152	21	0.5	6/4/2013	TestF53-24	0	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	55	2	29.6	4	29.9	0	29.7	5	29.4	0	29.3	3	29.5	2	0	0	0	0	0	0	0	76	31.7	83	33.6	y	69	30.9	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1	51228	53	BR	BrF52-55	50271	50170	119	124	22	0.833333333	6/3/2013	TestF53-24	0	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	56	3	33.1	4	33	2	32.8	5	33.1	0	32.8	4	34	4	0	0	0	0	0	0	0	77	35.9	84	37.4	n	70	35.5	3	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	51229	53	WR	BrF52-41	50117	50298	152	105	21	0.625	6/4/2013	TestF53-23	1	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	55	12	21.7	5	22.2	0	22.6	4	22.4	0	22.4	3	22.3	1	0	0	0	0	0	0	0	76	21.4	83	22.3	n	69	22.2	4	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
1	51233	53	BL	BrF52-40	50113	50388	153	93	20	0.7	6/5/2013	TestF53-25	1	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	54	5	23.8	0	23.3	1	23	2	23.7	0	23.7	4	23.8	3	0	0	0	0	0	0	0	75	24.7	82	26.4	n	68	24.2	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
1	51234	53	AGL	BrF52-49	50183	50428	124	87	21	0.692307692	6/4/2013	TestF53-24	0	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	55	4	24.9	8	24.6	0	24.4	5	24.6	0	24.5	8	24.6	5	0	0	0	0	0	0	0	76	25.1	83	26.6	n	69	24.8	4	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
1	51236	53	WR	BrF52-41	50117	50298	152	105	21	0.625	6/4/2013	TestF53-26	0	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	55	9	32	6	32.1	0	32.5	7	33.3	2	33.3	8	34.1	6	0	0	0	0	0	0	0	76	35.7	83	37.4	n	69	35	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
1	51239	53	WR	BrF52-47	50187	50302	124	102	21	0.583333333	6/4/2013	TestF53-25	1	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	55	6	21.5	4	22.1	1	22	4	21.8	0	21.7	6	21.4	6	0	0	0	0	0	0	0	76	22.2	83	22.8	n	69	22	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
1	51240	53	BR	BrF52-40	50113	50388	153	93	20	0.7	6/5/2013	TestF53-26	0	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	54	10	27.2	0	28.1	0	28.1	8	28.9	0	29	8	29.4	4	0	0	0	0	0	0	0	75	31.9	82	34.5	y	68	30.6	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
1	51241	53	BR	BrF52-36	49463	50362	154	95	20	0.857142857	6/5/2013	TestF53-25	1	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	54	7	26.2	3	26.3	0	26.6	8	26.7	0	26.2	4	26.7	4	0	0	0	0	0	0	0	75	28.2	82	28.2	y	68	27.9	3	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
1	51243	53	BL	BrF52-56	50257	50264	125	121	21	0.538461538	6/5/2013	TestF53-29	1	11	7/29/2013	8/12/2013	8/19/2013	8/27/2013	Jul	Aug	Aug	Aug	54	9	21.9	2	21.7	0	21.7	4	21.6	0	21.4	7	21.6	4	0	0	0	0	0	0	0	75	22.5	83	23.1	n	68	22.3	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
1	51244	53	AGR	BrF52-47	50187	50302	124	102	21	0.583333333	6/4/2013	TestF53-26	0	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	55	11	28.5	4	28.5	2	28.4	7	28.4	1	28.9	7	29.4	7	0	0	0	0	0	0	0	76	30.5	83	32.9	n	69	30.1	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
1	51245	53	BR	BrF52-64	50415	49488	90	152	22	0.25	6/4/2013	TestF53-29	1	11	7/29/2013	8/12/2013	8/19/2013	8/27/2013	Jul	Aug	Aug	Aug	55	8	22.6	4	23.1	0	23	4	22.9	0	22.7	5	23.3	2	0	0	0	0	0	0	0	76	23.2	84	26.5	n	69	23	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
1	51247	53	WL	BrF52-39	50105	50346	155	96	20	0.666666667	6/5/2013	TestF53-25	1	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	54	8	15.8	5	15.6	0	15.6	4	15.3	0	15	7	15.3	6	0	0	0	0	0	0	0	75	16.7	82	16.9	n	68	16.6	4	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
1	51250	53	WR	BrF52-36	49463	50362	154	95	20	0.857142857	6/5/2013	TestF53-26	0	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	54	12	34.5	5	35.7	0	35.6	4	35.6	0	36	5	36.2	5	0	0	0	0	0	0	0	75	39.4	82	40.6	n	68	39.1	4	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
1	51254	53	BR	BrF52-64	50415	49488	90	152	22	0.25	6/4/2013	TestF53-30	0	11	7/29/2013	8/12/2013	8/19/2013	8/27/2013	Jul	Aug	Aug	Aug	55	1	27.7	8	28.5	0	28.7	7	29	1	28.9	8	27.6	7	0	0	0	0	0	0	0	76	29	84	31.2	y	69	29.1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1	51257	53	AGR	BrF52-37	49469	50414	154	91	20	0.545454545	6/5/2013	TestF53-27	1	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	54	1	23.6	7	24.3	0	24.1	5	24.1	1	24.6	4	24.8	3	0	0	0	0	0	0	0	75	28.4	82	28.4	n	68	26.5	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1	51258	53	BR	BrF52-39	50105	50346	155	96	20	0.666666667	6/5/2013	TestF53-28	0	11	7/29/2013	8/12/2013	8/19/2013	8/27/2013	Jul	Aug	Aug	Aug	54	5	24.3	4	25.4	0	25	5	25.3	0	24.6	1	25.1	7	0	0	0	0	0	0	0	75	28	83	31	y	68	27.3	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
1	51259	53	WL	BrF52-59	50349	50126	96	154	20	0.6	6/5/2013	TestF53-27	1	11	7/29/2013	8/12/2013	8/19/2013	8/26/2013	Jul	Aug	Aug	Aug	54	2	19.1	4	19.3	1	19.1	6	19.2	0	18.6	1	19.3	5	0	0	0	0	0	0	0	75	19.7	82	21	y	68	19.5	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1	51262	53	AGR	BrF52-37	49469	50414	154	91	20	0.545454545	6/5/2013	TestF53-28	0	11	7/29/2013	8/12/2013	8/19/2013	8/27/2013	Jul	Aug	Aug	Aug	54	6	26.7	8	27.9	0	28.1	5	29.3	3	29.2	6	29.6	5	0	0	0	0	0	0	0	75	30	83	31.8	n	68	29.9	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
1	51263	53	WL	BrF52-43	50249	50422	125	92	20	0.25	6/6/2013	TestF53-29	1	11	7/29/2013	8/12/2013	8/19/2013	8/27/2013	Jul	Aug	Aug	Aug	53	10	25.8	4	26.2	0	26	8	25.7	0	25.6	7	26.6	2	0	0	0	0	0	0	0	74	25.7	82	27	y	67	26.3	3	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
1	51268	53	WR	BrF52-59	50349	50126	96	154	20	0.6	6/5/2013	TestF53-28	0	11	7/29/2013	8/12/2013	8/19/2013	8/27/2013	Jul	Aug	Aug	Aug	54	7	19.1	3	18.9	0	18.8	1	19.6	0	19.7	3	20.3	2	0	0	0	0	0	0	0	75	20.6	83	27.5	n	68	21.2	4	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
1	51272	53	BL	BrF52-56	50257	50264	125	121	21	0.538461538	6/5/2013	TestF53-30	0	11	7/29/2013	8/12/2013	8/19/2013	8/27/2013	Jul	Aug	Aug	Aug	54	2	26.6	5	27.4	2	27.2	6	27.4	1	27.7	8	27.8	9	0	0	0	0	0	0	0	75	28.9	83	30.3	n	68	28.2	2	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1	51275	53	AGL	BrF52-65	50277	50312	125	99	20	0.75	6/6/2013	TestF53-33	1	11	7/29/2013	8/12/2013	8/19/2013	8/27/2013	Jul	Aug	Aug	Aug	53	1	17.3	2	17.4	1	17.3	4	17.5	0	17.3	5	17.2	4	0	0	0	0	0	0	1	74	17.2	82	20.1	n	67	18.3	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
1	51276	53	AGR	BrF52-43	50249	50422	125	92	20	0.25	6/6/2013	TestF53-30	0	11	7/29/2013	8/12/2013	8/19/2013	8/27/2013	Jul	Aug	Aug	Aug	53	3	28	3	29.8	0	30.3	8	30.6	0	30.8	5	29.7	6	0	0	0	0	0	0	0	74	34.1	82	37.7	n	67	32.4	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1	51277	53	AGL	BrF52-45	50175	50228	127	125	20	0.5	6/6/2013	TestF53-29	1	11	7/29/2013	8/12/2013	8/19/2013	8/27/2013	Jul	Aug	Aug	Aug	53	11	19.4	2	19.6	0	19.6	4	19.6	0	19.5	2	19.7	4	0	0	0	0	0	0	0	74	19.5	82	20.1	n	67	19.9	4	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
1	51280	53	WR	BrF52-45	50175	50228	127	125	20	0.5	6/6/2013	TestF53-30	0	11	7/29/2013	8/12/2013	8/19/2013	8/27/2013	Jul	Aug	Aug	Aug	53	4	26	7	27.7	0	28.2	6	28.7	0	28.9	7	28.8	6	0	0	0	0	0	0	0	74	27.8	82	30.3	n	67	27.6	4	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
